id,neighborhood,lat,lon,waste_category,fill_level,status,last_emptied,capacity_kg
184596,E West,52.392879,4.8823848,Rest,22,Open,2025-03-17,500
258359,S Weesp,52.310037,5.0328808,Rest,63,Open,2025-03-12,500
172813,E West,52.3913693,4.8749704,Paper/Carton,21,Open,2025-03-18,500
258053,S Weesp,52.3145591,5.0362048,Rest,62,Open,2025-03-12,500
134225,N Noord,52.4023798,4.8922787,Rest,30,Open,2025-03-16,500
103145,M Oost,52.3591609,4.9892446,Glass,61,Open,2025-03-12,500
258522,F Nieuw-West,52.3524574,4.8100876,Paper/Carton,44,Open,2025-03-14,500
134215,N Noord,52.4020903,4.8928926,Paper/Carton,32,Open,2025-03-16,500
134223,N Noord,52.4023675,4.8923047,Paper/Carton,29,Open,2025-03-16,500
258530,F Nieuw-West,52.3518099,4.8060648,Rest,36,Open,2025-03-15,500
258584,F Nieuw-West,52.3513437,4.8048871,Rest,28,Open,2025-03-17,500
59955,E West,52.3738409,4.8568563,Rest,44,Open,2025-03-14,500
47264,K Zuid,52.3494278,4.8587278,Glass,51,Open,2025-03-13,500
200047,S Weesp,52.3100042,5.038773,Paper/Carton,61,Open,2025-03-12,500
216604,S Weesp,52.3130842,5.0395823,Paper/Carton,58,Open,2025-03-12,500
110905,F Nieuw-West,52.3667706,4.8286197,Paper/Carton,39,Open,2025-03-15,500
191403,K Zuid,52.3436782,4.9017174,Rest,46,Open,2025-03-14,500
103535,M Oost,52.3591472,4.9892255,Rest,61,Open,2025-03-12,500
198394,S Weesp,52.3145501,5.0361887,Organic,71,Open,2025-03-11,500
148867,T Zuidoost,52.3217134,4.9523257,Rest,29,Open,2025-03-16,500
109283,K Zuid,52.3544163,4.8764117,Rest,56,Open,2025-03-13,500
102522,E West,52.3762954,4.8727129,Rest,21,Open,2025-03-18,500
202332,T Zuidoost,52.3236181,4.9505271,Rest,32,Open,2025-03-16,500
191409,K Zuid,52.3436977,4.9017281,Paper/Carton,50,Open,2025-03-13,500
64522,E West,52.3756635,4.8446237,Rest,21,Open,2025-03-18,500
200049,S Weesp,52.309995,5.0387968,Rest,54,Open,2025-03-13,500
59387,E West,52.3603062,4.8553485,Rest,38,Open,2025-03-15,500
12556,E West,52.3619149,4.8647396,Rest,18,Open,2025-03-18,500
8754,M Oost,52.344786,4.9344793,Rest,47,Open,2025-03-14,500
47808,K Zuid,52.3494167,4.8587526,Paper/Carton,57,Open,2025-03-13,500
139792,K Zuid,52.349518,4.8721057,Rest,60,Open,2025-03-12,500
60069,E West,52.3587468,4.8505725,Paper/Carton,45,Open,2025-03-14,500
188439,M Oost,52.3532938,4.9423482,Rest,61,Open,2025-03-12,500
59381,E West,52.3602472,4.8553049,Paper/Carton,41,Open,2025-03-15,500
91274,M Oost,52.3612256,4.9298985,Rest,63,Open,2025-03-12,500
103210,E West,52.3690724,4.8721411,Rest,48,Open,2025-03-14,500
118651,K Zuid,52.3494951,4.8721079,Paper/Carton,51,Open,2025-03-13,500
11804,E West,52.3789201,4.8502869,Paper/Carton,24,Open,2025-03-17,500
60017,E West,52.3742205,4.860949,Rest,19,Open,2025-03-18,500
133464,F Nieuw-West,52.3767818,4.8221169,Paper/Carton,37,Open,2025-03-15,500
73344,F Nieuw-West,52.3767712,4.8221152,Rest,26,Open,2025-03-17,500
258420,S Weesp,52.3134113,5.0387733,Rest,54,Open,2025-03-13,500
85640,T Zuidoost,52.3217021,4.9523341,Rest,32,Open,2025-03-16,500
49470,K Zuid,52.3450576,4.8967338,Rest,46,Open,2025-03-14,500
102210,T Zuidoost,52.3217173,4.9522976,Rest,36,Open,2025-03-15,500
134227,N Noord,52.4023914,4.8922534,Rest,33,Open,2025-03-16,500
258520,F Nieuw-West,52.352464,4.8101155,Rest,28,Open,2025-03-17,500
103771,E West,52.381456,4.8556582,Rest,41,Open,2025-03-15,500
198396,S Weesp,52.3146581,5.0363376,Organic,75,Open,2025-03-10,500
60071,E West,52.3587472,4.8506024,Rest,35,Open,2025-03-16,500
77786,K Zuid,52.3499445,4.895592,Rest,46,Open,2025-03-14,500
105535,K Zuid,52.3566008,4.902154,Rest,56,Open,2025-03-13,500
196852,E West,52.3838758,4.8700602,Rest,30,Open,2025-03-16,500
58055,K Zuid,52.3554944,4.8500293,Rest,54,Open,2025-03-13,500
188092,M Oost,52.3559724,4.9341668,Rest,61,Open,2025-03-12,500
188393,M Oost,52.3491057,4.939772,Rest,66,Open,2025-03-11,500
213927,M Oost,52.3684726,4.9335212,Rest,58,Open,2025-03-12,500
58169,K Zuid,52.345275,4.8686596,Rest,48,Open,2025-03-14,500
119538,E West,52.3808993,4.8734101,Rest,47,Open,2025-03-14,500
120548,N Noord,52.3896173,4.9135304,Rest,35,Open,2025-03-16,500
69083,F Nieuw-West,52.383722,4.8006781,Rest,39,Open,2025-03-15,500
194619,K Zuid,52.3537217,4.8648619,Rest,49,Open,2025-03-14,500
82086,M Oost,52.3564957,4.9212586,Paper/Carton,63,Open,2025-03-12,500
47180,K Zuid,52.3488055,4.8674322,Glass,53,Open,2025-03-13,500
52097,N Noord,52.4053051,4.9139244,Rest,34,Open,2025-03-16,500
49194,K Zuid,52.3425895,4.9095848,Rest,59,Open,2025-03-12,500
187870,E West,52.374598,4.87094,Paper/Carton,33,Open,2025-03-16,500
113102,M Oost,52.360091,4.937939,Paper/Carton,48,Open,2025-03-14,500
81878,M Oost,52.3652534,4.946338,Glass,55,Open,2025-03-13,500
10190,M Oost,52.3519946,4.918279,Rest,57,Open,2025-03-13,500
74724,F Nieuw-West,52.3636761,4.7920513,Rest,22,Open,2025-03-17,500
74479,N Noord,52.4024383,4.9157722,Glass,34,Open,2025-03-16,500
85900,M Oost,52.3728692,4.9415138,Rest,60,Open,2025-03-12,500
73419,F Nieuw-West,52.3634185,4.8075289,Paper/Carton,34,Open,2025-03-16,500
188184,A Centrum,52.3756827,4.8919202,Rest,46,Open,2025-03-14,500
71201,F Nieuw-West,52.3837222,4.8007082,Glass,17,Open,2025-03-18,500
74057,E West,52.3629834,4.8599347,Rest,23,Open,2025-03-17,500
58147,K Zuid,52.3537035,4.8821629,Rest,54,Open,2025-03-13,500
188894,K Zuid,52.3427911,4.9061111,Rest,46,Open,2025-03-14,500
109987,F Nieuw-West,52.3665879,4.8403271,Rest,35,Open,2025-03-16,500
113510,M Oost,52.3611098,4.9441459,Glass,59,Open,2025-03-12,500
74149,E West,52.3653719,4.8701643,Glass,37,Open,2025-03-15,500
107292,E West,52.3844814,4.8516788,Rest,24,Open,2025-03-17,500
104170,A Centrum,52.3688639,4.9281979,Rest,34,Open,2025-03-16,500
58089,K Zuid,52.3527999,4.8513916,Rest,62,Open,2025-03-12,500
214110,F Nieuw-West,52.3662217,4.8052852,Paper/Carton,31,Open,2025-03-16,500
108864,F Nieuw-West,52.3811031,4.8339461,Rest,37,Open,2025-03-15,500
77033,T Zuidoost,52.3068565,4.9599676,Rest,39,Open,2025-03-15,500
48228,K Zuid,52.3274543,4.8810303,Rest,47,Open,2025-03-14,500
57849,E West,52.3610538,4.8612125,Rest,23,Open,2025-03-17,500
104495,E West,52.3924184,4.8900823,Paper/Carton,30,Open,2025-03-16,500
113366,M Oost,52.363494,4.9418244,Rest,50,Open,2025-03-13,500
211870,F Nieuw-West,52.3498125,4.7974214,Rest,30,Open,2025-03-16,500
133454,F Nieuw-West,52.3792368,4.8309423,Paper/Carton,30,Open,2025-03-16,500
148965,E West,52.374967,4.8604608,Rest,18,Open,2025-03-18,500
213891,F Nieuw-West,52.3652779,4.8390038,Rest,25,Open,2025-03-17,500
59679,E West,52.3748314,4.860615,Paper/Carton,44,Open,2025-03-14,500
59499,E West,52.359702,4.8521072,Paper/Carton,48,Open,2025-03-14,500
82172,M Oost,52.3651113,4.9365715,Rest,68,Open,2025-03-11,500
71600,K Zuid,52.3519987,4.8950657,Rest,58,Open,2025-03-12,500
47764,K Zuid,52.3577234,4.8843452,Paper/Carton,52,Open,2025-03-13,500
83212,M Oost,52.3442464,4.9290392,Rest,52,Open,2025-03-13,500
103659,K Zuid,52.3576638,4.8781225,Rest,55,Open,2025-03-13,500
81896,M Oost,52.3557509,4.918622,Glass,55,Open,2025-03-13,500
110886,F Nieuw-West,52.3678162,4.8294636,Rest,32,Open,2025-03-16,500
118671,K Zuid,52.3497522,4.877612,Paper/Carton,62,Open,2025-03-12,500
104160,E West,52.3689614,4.8534912,Rest,23,Open,2025-03-17,500
212781,M Oost,52.3587631,4.9126639,Glass,51,Open,2025-03-13,500
104172,A Centrum,52.3688864,4.9282361,Glass,26,Open,2025-03-17,500
59943,E West,52.3590004,4.8552848,Rest,43,Open,2025-03-14,500
214366,F Nieuw-West,52.3590934,4.7947018,Rest,24,Open,2025-03-17,500
110045,E West,52.3776885,4.8587304,Rest,32,Open,2025-03-16,500
9754,M Oost,52.3609486,4.9128674,Rest,49,Open,2025-03-14,500
214036,F Nieuw-West,52.3647106,4.8071114,Rest,32,Open,2025-03-16,500
188357,M Oost,52.3534603,4.9350512,Paper/Carton,48,Open,2025-03-14,500
47172,K Zuid,52.3490171,4.8699631,Glass,45,Open,2025-03-14,500
103040,F Nieuw-West,52.3572909,4.8266297,Glass,16,Open,2025-03-18,500
103654,E West,52.3739151,4.8494213,Paper/Carton,26,Open,2025-03-17,500
192326,M Oost,52.3554677,4.929105,Rest,65,Open,2025-03-11,500
192392,E West,52.3863629,4.8827143,Rest,41,Open,2025-03-15,500
123929,F Nieuw-West,52.3636698,4.79202,Rest,30,Open,2025-03-16,500
119550,E West,52.3809239,4.8734208,Rest,18,Open,2025-03-18,500
110052,E West,52.3760994,4.8591317,Paper/Carton,39,Open,2025-03-15,500
59561,E West,52.3721964,4.8647871,Rest,41,Open,2025-03-15,500
72485,E West,52.3638195,4.8741857,Rest,21,Open,2025-03-18,500
74063,E West,52.3633017,4.8613259,Rest,22,Open,2025-03-17,500
202525,T Zuidoost,52.3192674,4.9427105,Rest,35,Open,2025-03-16,500
59491,E West,52.35898,4.8521336,Glass,33,Open,2025-03-16,500
73936,K Zuid,52.3496445,4.889678,Rest,57,Open,2025-03-13,500
188791,K Zuid,52.3444447,4.8941231,Rest,49,Open,2025-03-14,500
59527,E West,52.3631273,4.8516502,Paper/Carton,27,Open,2025-03-17,500
74043,E West,52.3634886,4.8599498,Rest,35,Open,2025-03-16,500
57683,E West,52.3598931,4.8610311,Rest,42,Open,2025-03-15,500
48226,K Zuid,52.3274551,4.8810028,Rest,52,Open,2025-03-13,500
194053,K Zuid,52.3479158,4.90473,Rest,47,Open,2025-03-14,500
49516,K Zuid,52.3453777,4.9026101,Rest,53,Open,2025-03-13,500
77787,K Zuid,52.3499625,4.8955759,Rest,46,Open,2025-03-14,500
202151,T Zuidoost,52.3221835,4.9552979,Rest,47,Open,2025-03-14,500
212785,M Oost,52.3587596,4.9126461,Rest,59,Open,2025-03-12,500
193363,E West,52.3896413,4.885561,Rest,36,Open,2025-03-15,500
196451,K Zuid,52.3417358,4.8677585,Paper/Carton,55,Open,2025-03-13,500
105328,F Nieuw-West,52.3525915,4.8269826,Rest,26,Open,2025-03-17,500
188356,M Oost,52.3534599,4.9350097,Glass,46,Open,2025-03-14,500
114245,F Nieuw-West,52.3652318,4.8403116,Rest,20,Open,2025-03-18,500
120004,N Noord,52.4050343,4.9192584,Paper/Carton,41,Open,2025-03-15,500
7466,M Oost,52.3627381,4.930142,Rest,55,Open,2025-03-13,500
103305,E West,52.366073,4.8726738,Rest,21,Open,2025-03-18,500
193344,E West,52.3847444,4.8697117,Rest,23,Open,2025-03-17,500
53883,T Zuidoost,52.322154,4.9552932,Rest,43,Open,2025-03-14,500
84535,M Oost,52.3643384,4.9292688,Rest,67,Open,2025-03-11,500
84025,T Zuidoost,52.3221896,4.9552993,Rest,30,Open,2025-03-16,500
28068,F Nieuw-West,52.3514179,4.7842633,Rest,23,Open,2025-03-17,500
91395,M Oost,52.3477414,4.9323447,Glass,58,Open,2025-03-12,500
114371,M Oost,52.3622886,4.9344582,Rest,53,Open,2025-03-13,500
105238,F Nieuw-West,52.3524807,4.8251992,Rest,32,Open,2025-03-16,500
102126,F Nieuw-West,52.3569555,4.8313551,Rest,43,Open,2025-03-14,500
78348,E West,52.3676602,4.8706181,Glass,34,Open,2025-03-16,500
191097,M Oost,52.3525065,4.9125967,Rest,62,Open,2025-03-12,500
59565,E West,52.3726783,4.8647431,Rest,32,Open,2025-03-16,500
58117,K Zuid,52.3540927,4.8553808,Rest,54,Open,2025-03-13,500
193978,K Zuid,52.3417829,4.9029882,Rest,54,Open,2025-03-13,500
91485,F Nieuw-West,52.3759339,4.8002533,Rest,39,Open,2025-03-15,500
133514,F Nieuw-West,52.3526487,4.8322839,Glass,22,Open,2025-03-17,500
172871,K Zuid,52.3518307,4.8502556,Glass,42,Open,2025-03-15,500
58715,K Zuid,52.3577254,4.8843047,Rest,50,Open,2025-03-13,500
49722,K Zuid,52.3478682,4.8944138,Rest,50,Open,2025-03-13,500
49366,K Zuid,52.3422094,4.9018987,Rest,55,Open,2025-03-13,500
78043,E West,52.3661707,4.8623262,Glass,24,Open,2025-03-17,500
82520,M Oost,52.3661356,4.9488222,Rest,69,Open,2025-03-11,500
91499,F Nieuw-West,52.3761981,4.8003021,Paper/Carton,29,Open,2025-03-16,500
103754,E West,52.3799784,4.8532909,Rest,21,Open,2025-03-18,500
184890,E West,52.373126,4.8504536,Textiles,30,Open,2025-03-16,500
59495,E West,52.3590746,4.8521305,Rest,36,Open,2025-03-15,500
58489,K Zuid,52.3524417,4.8795384,Rest,60,Open,2025-03-12,500
214943,F Nieuw-West,52.3572056,4.7941387,Rest,40,Open,2025-03-15,500
48242,K Zuid,52.32715,4.8817247,Rest,56,Open,2025-03-13,500
111827,M Oost,52.3610366,4.9354355,Rest,62,Open,2025-03-12,500
104894,M Oost,52.3571352,4.9966146,Rest,53,Open,2025-03-13,500
58693,K Zuid,52.3451733,4.8596809,Rest,58,Open,2025-03-12,500
195114,E West,52.3725934,4.8703823,Rest,47,Open,2025-03-14,500
202538,T Zuidoost,52.3182104,4.9429673,Rest,38,Open,2025-03-15,500
210522,M Oost,52.3546209,4.932027,Rest,56,Open,2025-03-13,500
184190,K Zuid,52.3577409,4.888983,Paper/Carton,47,Open,2025-03-14,500
111863,M Oost,52.3581237,4.9383098,Rest,48,Open,2025-03-14,500
104585,F Nieuw-West,52.3826405,4.8218487,Rest,41,Open,2025-03-15,500
214040,F Nieuw-West,52.3645605,4.8073106,Rest,27,Open,2025-03-17,500
58245,K Zuid,52.3572642,4.8540886,Rest,52,Open,2025-03-13,500
60095,E West,52.3686982,4.8601157,Glass,22,Open,2025-03-17,500
74159,E West,52.3650402,4.8705129,Rest,21,Open,2025-03-18,500
191162,K Zuid,52.3426822,4.8771198,Rest,54,Open,2025-03-13,500
118860,M Oost,52.3530235,4.9324073,Glass,52,Open,2025-03-13,500
47726,K Zuid,52.348825,4.8674252,Paper/Carton,58,Open,2025-03-12,500
215678,F Nieuw-West,52.3758088,4.8260914,Rest,30,Open,2025-03-16,500
109174,F Nieuw-West,52.3577101,4.8025072,Paper/Carton,42,Open,2025-03-15,500
48230,K Zuid,52.3274564,4.8810584,Rest,57,Open,2025-03-13,500
188166,A Centrum,52.375686,4.8919194,Rest,34,Open,2025-03-16,500
210338,K Zuid,52.3435838,4.8604218,Rest,59,Open,2025-03-12,500
112842,M Oost,52.3523794,4.9343484,Rest,48,Open,2025-03-14,500
58919,K Zuid,52.3513289,4.8797321,Rest,62,Open,2025-03-12,500
120107,N Noord,52.4024322,4.9157354,Paper/Carton,33,Open,2025-03-16,500
133986,E West,52.3909647,4.8753599,Rest,28,Open,2025-03-17,500
136707,E West,52.3730406,4.8718799,Rest,36,Open,2025-03-15,500
213887,F Nieuw-West,52.3683561,4.8392396,Paper/Carton,31,Open,2025-03-16,500
74031,E West,52.3627759,4.8590305,Rest,44,Open,2025-03-14,500
103790,E West,52.3777537,4.8553962,Rest,47,Open,2025-03-14,500
103951,E West,52.3790807,4.8591749,Rest,35,Open,2025-03-16,500
59699,E West,52.3730065,4.8505836,Rest,18,Open,2025-03-18,500
194621,K Zuid,52.3537151,4.8648364,Rest,56,Open,2025-03-13,500
59149,K Zuid,52.3499146,4.8531608,Rest,62,Open,2025-03-12,500
185367,N Noord,52.3873868,4.9050307,Paper/Carton,35,Open,2025-03-16,500
73505,E West,52.3707495,4.8500879,Rest,37,Open,2025-03-15,500
29185,F Nieuw-West,52.362046,4.8085095,Rest,26,Open,2025-03-17,500
67213,A Centrum,52.3688475,4.9281754,Rest,27,Open,2025-03-17,500
14904,E West,52.3799055,4.8439246,Rest,36,Open,2025-03-15,500
109599,M Oost,52.3644009,4.9300214,Paper/Carton,59,Open,2025-03-12,500
58599,K Zuid,52.3519548,4.8808693,Rest,47,Open,2025-03-14,500
185169,M Oost,52.3601505,4.938058,Textiles,55,Open,2025-03-13,500
191858,K Zuid,52.3267811,4.8574091,Rest,49,Open,2025-03-14,500
58747,K Zuid,52.3476369,4.8626617,Rest,57,Open,2025-03-13,500
82544,M Oost,52.3564863,4.9142972,Rest,49,Open,2025-03-14,500
114389,M Oost,52.3626031,4.9341036,Rest,58,Open,2025-03-12,500
216150,E West,52.3750776,4.8614404,Rest,45,Open,2025-03-14,500
77502,T Zuidoost,52.3190368,4.9422212,Rest,42,Open,2025-03-15,500
77498,T Zuidoost,52.3190507,4.9422046,Glass,33,Open,2025-03-16,500
184896,K Zuid,52.355489,4.8501405,Textiles,59,Open,2025-03-12,500
122061,F Nieuw-West,52.3804544,4.8247897,Rest,30,Open,2025-03-16,500
47188,K Zuid,52.3475318,4.8612248,Glass,48,Open,2025-03-14,500
59235,T Zuidoost,52.3221597,4.955249,Glass,26,Open,2025-03-17,500
90653,E West,52.3636404,4.8525469,Rest,32,Open,2025-03-16,500
108308,M Oost,52.3495468,4.9195032,Glass,35,Open,2025-03-16,500
82672,M Oost,52.365244,4.9464201,Rest,58,Open,2025-03-12,500
67424,K Zuid,52.3526081,4.9026051,Rest,56,Open,2025-03-13,500
103984,E West,52.3838969,4.8525388,Rest,30,Open,2025-03-16,500
260796,T Zuidoost,52.2960087,4.9905279,Textiles,41,Open,2025-03-15,500
188414,M Oost,52.351953,4.9387452,Rest,54,Open,2025-03-13,500
83056,M Oost,52.3605247,4.9451189,Rest,60,Open,2025-03-12,500
85035,E West,52.3842665,4.8525245,Paper/Carton,32,Open,2025-03-16,500
70795,F Nieuw-West,52.3475745,4.8368375,Rest,41,Open,2025-03-15,500
213925,M Oost,52.3684776,4.9335346,Paper/Carton,61,Open,2025-03-12,500
189856,F Nieuw-West,52.3833956,4.8202078,Textiles,39,Open,2025-03-15,500
60203,E West,52.3745353,4.8632656,Rest,48,Open,2025-03-14,500
193901,K Zuid,52.3436367,4.8913435,Rest,48,Open,2025-03-14,500
58137,K Zuid,52.3492242,4.8506038,Rest,47,Open,2025-03-14,500
8802,M Oost,52.3461324,4.9331482,Paper/Carton,60,Open,2025-03-12,500
115771,M Oost,52.3530839,4.9150284,Glass,32,Open,2025-03-16,500
103546,E West,52.3826435,4.8404348,Rest,24,Open,2025-03-17,500
148901,A Centrum,52.3722013,4.8996855,Rest,46,Open,2025-03-14,500
113392,M Oost,52.3652431,4.9463942,Rest,47,Open,2025-03-14,500
188049,M Oost,52.3530466,4.9168087,Glass,59,Open,2025-03-12,500
59875,E West,52.3683173,4.8490535,Paper/Carton,22,Open,2025-03-17,500
73508,E West,52.370771,4.8500742,Paper/Carton,21,Open,2025-03-18,500
91005,M Oost,52.3588591,4.9267944,Glass,47,Open,2025-03-14,500
103333,E West,52.3758018,4.842358,Rest,21,Open,2025-03-18,500
206864,T Zuidoost,52.3204667,4.9667971,Rest,26,Open,2025-03-17,500
188701,K Zuid,52.3469834,4.8898494,Rest,50,Open,2025-03-13,500
110050,E West,52.3761146,4.8591272,Rest,19,Open,2025-03-18,500
103307,E West,52.3660812,4.8727023,Rest,43,Open,2025-03-14,500
59597,E West,52.3673951,4.8525312,Glass,34,Open,2025-03-16,500
103777,E West,52.3844849,4.8559602,Rest,21,Open,2025-03-18,500
123465,E West,52.37998,4.8745661,Rest,22,Open,2025-03-17,500
178300,K Zuid,52.3453118,4.8570998,Rest,53,Open,2025-03-13,500
190027,K Zuid,52.3410118,4.9028955,Paper/Carton,61,Open,2025-03-12,500
115409,N Noord,52.4070044,4.9161404,Rest,32,Open,2025-03-16,500
120006,N Noord,52.4050118,4.9192604,Rest,30,Open,2025-03-16,500
59877,E West,52.3683357,4.8490451,Rest,21,Open,2025-03-18,500
130879,M Oost,52.3401749,4.950271,Rest,67,Open,2025-03-11,500
176423,T Zuidoost,52.3125622,4.9540245,Glass,24,Open,2025-03-17,500
202521,T Zuidoost,52.3201569,4.9452941,Rest,34,Open,2025-03-16,500
106575,M Oost,52.3592487,4.9371222,Paper/Carton,67,Open,2025-03-11,500
67081,F Nieuw-West,52.3841005,4.8162602,Rest,20,Open,2025-03-18,500
78774,E West,52.3631617,4.8770653,Paper/Carton,47,Open,2025-03-14,500
72279,E West,52.3630558,4.8645685,Rest,30,Open,2025-03-16,500
59999,E West,52.3592669,4.8493982,Glass,11,Open,2025-03-19,500
104336,F Nieuw-West,52.3692549,4.8405639,Paper/Carton,23,Open,2025-03-17,500
113907,M Oost,52.3651254,4.9365727,Glass,43,Open,2025-03-14,500
91492,F Nieuw-West,52.3762517,4.8003125,Rest,26,Open,2025-03-17,500
48238,K Zuid,52.3271222,4.8802825,Rest,59,Open,2025-03-12,500
74744,E West,52.3834259,4.8463667,Paper/Carton,34,Open,2025-03-16,500
72505,E West,52.3644938,4.8744434,Rest,19,Open,2025-03-18,500
213889,F Nieuw-West,52.3652752,4.8389741,Paper/Carton,29,Open,2025-03-16,500
47328,K Zuid,52.3468159,4.8469305,Glass,35,Open,2025-03-16,500
82362,M Oost,52.3612419,4.9417414,Rest,54,Open,2025-03-13,500
202154,T Zuidoost,52.3221864,4.9552537,Rest,31,Open,2025-03-16,500
119651,K Zuid,52.3489335,4.8699396,Rest,62,Open,2025-03-12,500
189950,N Noord,52.3852691,4.9187165,Textiles,40,Open,2025-03-15,500
148359,E West,52.3795931,4.8458305,Rest,34,Open,2025-03-16,500
213885,F Nieuw-West,52.3683738,4.8392429,Rest,36,Open,2025-03-15,500
191126,K Zuid,52.3404558,4.9060351,Paper/Carton,52,Open,2025-03-13,500
109148,E West,52.378004,4.8586327,Rest,37,Open,2025-03-15,500
188705,K Zuid,52.3458189,4.8897984,Rest,49,Open,2025-03-14,500
200649,E West,52.3762538,4.8568474,Rest,36,Open,2025-03-15,500
78792,E West,52.3587599,4.8601244,Rest,27,Open,2025-03-17,500
59525,E West,52.3631232,4.8516889,Glass,17,Open,2025-03-18,500
104335,F Nieuw-West,52.3692555,4.8405351,Rest,43,Open,2025-03-14,500
60005,E West,52.3636217,4.8550299,Rest,39,Open,2025-03-15,500
103569,E West,52.3807278,4.8589619,Rest,39,Open,2025-03-15,500
188613,E West,52.3748024,4.8677314,Rest,20,Open,2025-03-18,500
58407,K Zuid,52.3497843,4.8581639,Rest,58,Open,2025-03-12,500
74748,E West,52.3834361,4.8463493,Glass,36,Open,2025-03-15,500
85876,M Oost,52.373203,4.9421905,Rest,69,Open,2025-03-11,500
60235,E West,52.3678555,4.8592022,Rest,20,Open,2025-03-18,500
77510,T Zuidoost,52.3259347,4.9458138,Glass,19,Open,2025-03-18,500
184043,E West,52.365886,4.872002,Rest,37,Open,2025-03-15,500
191661,K Zuid,52.3266089,4.8769884,Rest,56,Open,2025-03-13,500
103682,E West,52.3754584,4.8482644,Rest,43,Open,2025-03-14,500
109654,F Nieuw-West,52.3786257,4.7995412,Rest,44,Open,2025-03-14,500
48488,K Zuid,52.330256,4.8886949,Rest,61,Open,2025-03-12,500
85878,M Oost,52.3731871,4.94221,Rest,63,Open,2025-03-12,500
91222,M Oost,52.3692666,4.9408434,Rest,50,Open,2025-03-13,500
144443,E West,52.3708113,4.8552157,Rest,21,Open,2025-03-18,500
85386,M Oost,52.3530642,4.9168105,Paper/Carton,67,Open,2025-03-11,500
59399,E West,52.3682615,4.8552831,Glass,17,Open,2025-03-18,500
123460,E West,52.3799727,4.8745023,Paper/Carton,18,Open,2025-03-18,500
57777,E West,52.3618053,4.8616693,Paper/Carton,33,Open,2025-03-16,500
75954,F Nieuw-West,52.3820449,4.8246605,Rest,25,Open,2025-03-17,500
193330,E West,52.3848386,4.8698447,Rest,31,Open,2025-03-16,500
117757,E West,52.367229,4.8765934,Rest,27,Open,2025-03-17,500
214119,F Nieuw-West,52.3662155,4.8052529,Rest,24,Open,2025-03-17,500
187875,E West,52.3745876,4.8709385,Glass,17,Open,2025-03-18,500
72381,E West,52.3637251,4.8783202,Rest,21,Open,2025-03-18,500
107507,T Zuidoost,52.3217141,4.9761604,Rest,27,Open,2025-03-17,500
22192,A Centrum,52.38463,4.88454,Paper/Carton,44,Open,2025-03-14,500
216808,K Zuid,52.3323408,4.8735636,Rest,61,Open,2025-03-12,500
91398,M Oost,52.3477537,4.9325266,Rest,69,Open,2025-03-11,500
193345,E West,52.3847232,4.869722,Rest,22,Open,2025-03-17,500
111876,M Oost,52.3601607,4.937994,Rest,67,Open,2025-03-11,500
194533,K Zuid,52.3572307,4.9040771,Rest,61,Open,2025-03-12,500
190026,K Zuid,52.3409941,4.9029204,Rest,60,Open,2025-03-12,500
72291,E West,52.3628351,4.8662384,Rest,23,Open,2025-03-17,500
110032,K Zuid,52.3528782,4.8831505,Rest,56,Open,2025-03-13,500
72471,E West,52.3617553,4.8683133,Rest,48,Open,2025-03-14,500
112135,T Zuidoost,52.323024,4.9455707,Rest,45,Open,2025-03-14,500
57841,E West,52.3592703,4.8565395,Rest,47,Open,2025-03-14,500
